Food_Code,Food_Name,Category,Calories,Protein,Carbs,Fat,Fiber,Sugars,Sodium,Cholesterol,Protein_Efficiency,Caloric_Density,Bulking_Score,Cutting_Score
27350050,"Beef, tofu, and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, soy-based sauce","Meat, Poultry, Fish, and Mixtures",298.9,22.97,1.6,22.29,0.02,0.27,102.6,134.3,7.68,2.99,49.73,62.97
27141000,"Biscayne codfish, Puerto Rican style","Meat, Poultry, Fish, and Mixtures",245.5,27.07,1.95,14.38,0.29,0.33,346.1,84.3,11.03,2.46,57.57,76.88
27540132,Biscuit with gravy,"Meat, Poultry, Fish, and Mixtures",236.1,18.21,1.19,17.62,0.39,0.48,235.3,80.7,7.71,2.36,39.38,50.69
21103170,Bison,"Meat, Poultry, Fish, and Mixtures",220.2,22.85,2.77,13.08,0.1,1.72,554.5,133.8,10.38,2.2,49.29,64.35
28355260,Black bean salad,"Meat, Poultry, Fish, and Mixtures",321.9,30.94,1.51,21.34,0.38,0.59,364.2,68.6,9.61,3.22,65.85,87.14
27450700,Black beans and brown rice,"Meat, Poultry, Fish, and Mixtures",261.2,32.51,0.95,14.15,0.01,0.95,481.5,112.6,12.45,2.61,68.11,92.33
27450210,"Black beans and rice, from fast food / restaurant","Meat, Poultry, Fish, and Mixtures",339.7,33.56,2.14,21.88,0.22,1.96,769.5,82.9,9.88,3.4,71.59,94.33
27450450,Black beans and white rice,"Meat, Poultry, Fish, and Mixtures",198.4,34.66,4.04,4.84,0.14,0.66,534.3,125.7,17.47,1.98,73.32,100.29
27250520,Bologna,"Meat, Poultry, Fish, and Mixtures",239.4,24.74,4.39,13.65,0.46,0.97,412.7,62.0,10.33,2.39,54.07,70.35
27150140,"Bologna, reduced fat","Meat, Poultry, Fish, and Mixtures",332.5,31.05,1.23,22.59,0.46,1.23,435.4,117.7,9.34,3.32,66.04,87.42
27150230,"Bologna, reduced sodium","Meat, Poultry, Fish, and Mixtures",263.7,30.57,0.66,15.42,0.02,0.66,157.7,68.3,11.59,2.64,64.11,86.48
21701010,Brains,"Meat, Poultry, Fish, and Mixtures",162.5,20.42,1.01,8.53,0.12,0.43,362.9,140.8,12.57,1.62,42.97,58.25
28501110,"Bread, cornmeal and molasses, toasted","Meat, Poultry, Fish, and Mixtures",236.1,18.44,1.68,17.29,0.25,1.68,201.7,86.4,7.81,2.36,40.08,51.1
28501010,"Bread, high protein, toasted","Meat, Poultry, Fish, and Mixtures",288.8,24.5,3.21,19.77,0.04,1.42,604.5,105.9,8.48,2.89,53.49,67.8
28500000,"Bread, rice, toasted","Meat, Poultry, Fish, and Mixtures",138.5,16.95,1.21,7.32,0.12,0.42,598.9,131.9,12.24,1.38,35.89,48.32
28522000,"Bread, soy","Meat, Poultry, Fish, and Mixtures",232.3,28.59,4.48,11.12,0.28,0.46,353.3,83.7,12.31,2.32,61.74,81.68
28520000,"Bread, sweet potato","Meat, Poultry, Fish, and Mixtures",200.9,26.73,4.96,8.24,0.47,0.64,450.6,96.0,13.31,2.01,57.95,77.11
28500040,"Bread, white, special formula, added fiber, toasted","Meat, Poultry, Fish, and Mixtures",291.1,23.42,0.89,21.54,0.38,0.89,411.7,75.6,8.05,2.91,50.2,65.2
27564070,Breakfast pizza with egg,"Meat, Poultry, Fish, and Mixtures",205.9,24.9,2.16,10.85,0.25,0.73,609.1,137.4,12.09,2.06,52.94,71.08
27450062,Broccoli casserole with noodles,"Meat, Poultry, Fish, and Mixtures",212.9,34.77,2.35,7.15,0.45,0.98,495.4,59.6,16.33,2.13,72.84,100.95
27451010,Broccoli casserole with rice,"Meat, Poultry, Fish, and Mixtures",245.9,22.66,4.72,15.15,0.17,1.25,731.9,77.4,9.22,2.46,50.14,63.4
27560540,Bruschetta,"Meat, Poultry, Fish, and Mixtures",290.8,21.26,0.8,22.5,0.3,0.8,454.5,72.0,7.31,2.91,45.83,58.56
28141201,"Burrito, NFS","Meat, Poultry, Fish, and Mixtures",317.9,24.45,0.15,24.39,0.11,0.15,86.5,102.2,7.69,3.18,52.15,67.21
27320330,"Burrito, beef, with beans and rice, cheese","Meat, Poultry, Fish, and Mixtures",229.6,23.82,4.05,13.13,0.35,1.49,232.6,137.6,10.37,2.3,51.96,67.57
27420160,"Burrito, beef, with beans, cheese","Meat, Poultry, Fish, and Mixtures",378.4,34.75,3.96,24.84,0.48,0.98,569.2,61.0,9.18,3.78,75.26,97.64
27146350,"Burrito, beef, with rice, cheese","Meat, Poultry, Fish, and Mixtures",172.7,22.6,0.22,9.04,0.2,0.22,198.0,104.5,13.09,1.73,47.04,64.75
27445120,"Burrito, cheese only","Meat, Poultry, Fish, and Mixtures",243.1,29.01,4.28,12.21,0.42,0.36,161.0,115.7,11.93,2.43,62.59,83.01
27150410,"Burrito, chicken, cheese","Meat, Poultry, Fish, and Mixtures",287.2,25.51,3.12,19.18,0.42,1.52,309.0,149.7,8.88,2.87,55.45,71.63
27420500,"Burrito, chicken, with beans and rice, cheese","Meat, Poultry, Fish, and Mixtures",352.9,34.29,4.38,22.02,0.09,0.53,98.1,127.8,9.72,3.53,74.3,95.99
27445110,"Burrito, chicken, with beans, cheese","Meat, Poultry, Fish, and Mixtures",169.5,28.77,0.37,5.88,0.05,0.13,243.5,107.2,16.97,1.7,59.42,83.02
27416400,"Burrito, chicken, with rice, cheese","Meat, Poultry, Fish, and Mixtures",182.6,23.69,0.12,9.7,0.06,0.12,254.0,55.3,12.97,1.83,49.27,67.54
27146100,"Burrito, meat, no cheese","Meat, Poultry, Fish, and Mixtures",329.7,22.86,4.4,24.52,0.25,0.78,398.7,135.3,6.93,3.3,51.22,62.49
27445150,"Burrito, pork, cheese","Meat, Poultry, Fish, and Mixtures",270.6,29.88,2.66,15.6,0.2,1.93,474.5,143.8,11.04,2.71,63.8,84.63
27145000,"Burrito, pork, with beans and rice, cheese","Meat, Poultry, Fish, and Mixtures",309.8,22.2,3.2,23.13,0.08,1.13,621.0,125.8,7.17,3.1,49.1,60.56
27115100,"Burrito, pork, with beans, cheese","Meat, Poultry, Fish, and Mixtures",229.8,31.2,2.92,10.37,0.05,1.79,67.0,136.3,13.58,2.3,66.16,89.1
27420170,"Burrito, pork, with rice, cheese","Meat, Poultry, Fish, and Mixtures",296.9,24.2,1.05,21.77,0.21,1.05,456.5,88.2,8.15,2.97,51.89,67.08
27345310,"Burrito, with beans, cheese","Meat, Poultry, Fish, and Mixtures",236.0,15.15,2.86,18.21,0.37,1.81,43.3,50.0,6.42,2.36,34.09,41.47
27450410,"Burrito, with beans, no cheese","Meat, Poultry, Fish, and Mixtures",139.3,16.4,2.78,6.95,0.12,1.98,615.2,133.7,11.77,1.39,35.58,46.65
27113300,Cabbage with ham hocks,"Meat, Poultry, Fish, and Mixtures",250.2,20.3,1.75,18.0,0.18,1.11,115.9,130.5,8.11,2.5,43.98,56.26
27464000,Cake made with glutinous rice,"Meat, Poultry, Fish, and Mixtures",202.3,16.28,3.57,13.66,0.45,0.63,476.4,100.1,8.05,2.02,36.37,45.69
27351010,Cake made with glutinous rice and dried beans,"Meat, Poultry, Fish, and Mixtures",222.9,31.82,0.25,10.52,0.19,0.25,732.9,125.1,14.28,2.23,65.99,91.38
25230530,"Calamari, cooked","Meat, Poultry, Fish, and Mixtures",307.7,17.71,4.89,24.14,0.08,0.6,116.1,77.2,5.76,3.08,40.94,47.14
25230550,"Calamari, fried","Meat, Poultry, Fish, and Mixtures",160.9,31.32,1.89,3.12,0.17,1.89,518.6,91.6,19.47,1.61,65.19,91.08
27120040,"Canadian bacon, cooked","Meat, Poultry, Fish, and Mixtures",325.1,27.92,0.75,23.38,0.19,0.75,55.5,70.5,8.59,3.25,59.47,77.64
21305000,Caribou,"Meat, Poultry, Fish, and Mixtures",264.6,23.58,2.7,17.71,0.35,0.34,420.1,91.2,8.91,2.65,51.16,66.15
24198677,Caviar,"Meat, Poultry, Fish, and Mixtures",315.6,31.97,1.82,20.05,0.47,1.25,603.6,130.5,10.13,3.16,68.01,90.54
27250900,Ceviche,"Meat, Poultry, Fish, and Mixtures",301.0,19.62,0.49,24.51,0.15,0.49,43.1,52.1,6.52,3.01,42.5,53.14
27450064,Channa Saag,"Meat, Poultry, Fish, and Mixtures",139.2,21.85,0.53,5.52,0.25,0.53,154.1,116.0,15.7,1.39,45.36,63.27
27540186,"Cheese sandwich, American cheese, on wheat bread","Meat, Poultry, Fish, and Mixtures",208.0,30.57,4.78,7.4,0.13,1.78,626.9,142.7,14.7,2.08,65.61,87.81
27540185,"Cheese sandwich, American cheese, on white bread","Meat, Poultry, Fish, and Mixtures",302.4,27.26,2.34,20.44,0.38,1.01,689.4,125.1,9.01,3.02,58.71,76.49
27540145,"Cheese sandwich, NFS","Meat, Poultry, Fish, and Mixtures",318.7,23.64,1.94,24.04,0.38,0.42,332.0,104.4,7.42,3.19,51.44,65.31
27540176,"Cheese sandwich, cheddar cheese, on wheat bread","Meat, Poultry, Fish, and Mixtures",149.3,27.6,1.8,3.52,0.16,0.34,755.7,82.0,18.49,1.49,57.59,80.13
27540175,"Cheese sandwich, cheddar cheese, on white bread","Meat, Poultry, Fish, and Mixtures",117.8,16.26,3.14,4.47,0.25,0.31,137.3,51.2,13.8,1.18,35.27,46.92
27540147,"Cheese sandwich, reduced fat cheese, on wheat bread","Meat, Poultry, Fish, and Mixtures",292.0,34.78,4.15,15.14,0.33,1.3,84.4,71.8,11.91,2.92,74.56,99.16
27540146,"Cheese sandwich, reduced fat cheese, on white bread","Meat, Poultry, Fish, and Mixtures",252.4,21.68,4.2,16.55,0.36,1.27,759.1,70.7,8.59,2.52,47.98,60.71
27162060,"Cheese sauce, for use with vegetables","Meat, Poultry, Fish, and Mixtures",235.4,31.46,4.12,10.34,0.06,1.98,538.3,148.2,13.36,2.35,67.33,89.79
26313110,Cheese souffle,"Meat, Poultry, Fish, and Mixtures",285.4,21.57,0.56,21.88,0.32,0.33,366.7,78.7,7.56,2.85,46.27,59.64
27513065,Cheese steak sandwich or sub on wheat,"Meat, Poultry, Fish, and Mixtures",129.4,23.44,4.75,1.85,0.37,1.29,229.6,100.7,18.11,1.29,50.55,68.47
27513055,Cheese steak sandwich or sub on white,"Meat, Poultry, Fish, and Mixtures",122.7,21.74,4.33,2.04,0.21,1.52,764.4,148.5,17.72,1.23,46.87,63.19
22201120,"Chicken ""wings"" with hot sauce, from fast food / restaurant","Meat, Poultry, Fish, and Mixtures",334.2,34.62,3.25,20.31,0.36,1.19,80.5,95.5,10.36,3.34,74.21,97.9
22311450,"Chicken ""wings"" with hot sauce, from other sources","Meat, Poultry, Fish, and Mixtures",312.8,27.19,3.5,21.12,0.4,1.92,447.3,98.8,8.69,3.13,59.26,76.11
22210300,"Chicken ""wings"" with hot sauce, from precooked","Meat, Poultry, Fish, and Mixtures",197.2,28.94,3.24,7.61,0.08,1.27,495.5,67.9,14.68,1.97,61.47,83.04
22201400,"Chicken ""wings"" with other sauces or seasoning, from fast food / restaurant","Meat, Poultry, Fish, and Mixtures",217.1,28.5,3.39,9.95,0.47,0.33,420.3,119.1,13.13,2.17,60.87,82.1
22311500,"Chicken ""wings"" with other sauces or seasoning, from other sources","Meat, Poultry, Fish, and Mixtures",227.9,23.04,0.77,14.74,0.14,0.77,483.2,109.3,10.11,2.28,48.74,64.84
22311000,"Chicken ""wings"" with other sauces or seasoning, from precooked","Meat, Poultry, Fish, and Mixtures",278.8,29.1,2.28,17.03,0.42,0.34,54.6,127.9,10.44,2.79,62.13,82.56
22201100,"Chicken ""wings"", boneless, with hot sauce, from fast food / restaurant","Meat, Poultry, Fish, and Mixtures",298.7,26.62,4.95,19.16,0.22,1.41,335.8,72.9,8.91,2.99,58.7,74.33
22201110,"Chicken ""wings"", boneless, with hot sauce, from other sources","Meat, Poultry, Fish, and Mixtures",336.0,26.94,4.64,23.3,0.17,1.06,200.8,149.6,8.02,3.36,59.56,74.44
22101020,"Chicken ""wings"", plain, from fast food / restaurant","Meat, Poultry, Fish, and Mixtures",347.7,34.92,4.13,21.28,0.12,1.15,91.1,59.5,10.04,3.48,75.38,98.05
22101310,"Chicken ""wings"", plain, from other sources","Meat, Poultry, Fish, and Mixtures",108.5,15.81,2.06,4.12,0.01,0.72,635.6,106.6,14.57,1.08,33.74,45.28
22101300,"Chicken ""wings"", plain, from precooked","Meat, Poultry, Fish, and Mixtures",317.1,34.98,1.63,18.96,0.4,1.63,798.2,74.1,11.03,3.17,73.95,99.4
27442110,"Chicken and vegetable entree with noodles and cream sauce, frozen meal","Meat, Poultry, Fish, and Mixtures",303.3,32.04,2.77,18.23,0.45,1.8,289.7,145.2,10.56,3.03,68.5,90.95
27347250,"Chicken and vegetable entree with rice, diet frozen meal","Meat, Poultry, Fish, and Mixtures",234.3,31.73,1.24,11.37,0.33,0.86,375.4,56.6,13.54,2.34,66.42,91.16
27440120,"Chicken and vegetables au gratin with rice, diet frozen entree","Meat, Poultry, Fish, and Mixtures",271.1,20.34,2.2,20.1,0.3,0.22,517.1,68.7,7.5,2.71,44.49,56.2
23326100,"Chicken breast, NS as to cooking method, skin eaten","Meat, Poultry, Fish, and Mixtures",296.6,31.62,0.6,18.64,0.27,0.58,414.5,80.0,10.66,2.97,66.51,89.47
23331100,"Chicken breast, NS as to cooking method, skin not eaten","Meat, Poultry, Fish, and Mixtures",160.9,26.92,2.17,4.95,0.06,1.09,725.8,84.4,16.73,1.61,56.53,77.66
23340100,"Chicken breast, baked or broiled, skin eaten, from fast food / restaurant","Meat, Poultry, Fish, and Mixtures",372.9,33.77,4.09,24.61,0.13,1.94,367.7,84.8,9.06,3.73,73.31,94.11
23334100,"Chicken breast, baked or broiled, skin eaten, from pre-cooked","Meat, Poultry, Fish, and Mixtures",320.3,24.28,0.59,24.53,0.11,0.13,492.1,123.9,7.58,3.2,52.06,66.65
23345100,"Chicken breast, baked or broiled, skin not eaten, from fast food / restaurant","Meat, Poultry, Fish, and Mixtures",223.6,16.01,0.26,17.61,0.23,0.26,506.6,75.3,7.16,2.24,34.39,44.02
23335100,"Chicken breast, baked or broiled, skin not eaten, from pre-cooked","Meat, Poultry, Fish, and Mixtures",199.7,15.65,3.29,13.78,0.05,0.35,471.7,79.6,7.84,2.0,34.94,43.06
23350100,"Chicken breast, baked, broiled, or roasted with marinade, skin eaten, from raw","Meat, Poultry, Fish, and Mixtures",300.3,26.55,1.8,20.77,0.41,0.95,306.6,86.3,8.84,3.0,57.0,74.46
24100000,"Chicken breast, baked, broiled, or roasted with marinade, skin not eaten, from raw","Meat, Poultry, Fish, and Mixtures",185.2,31.11,1.64,6.02,0.04,0.93,406.4,134.1,16.8,1.85,64.89,89.71
23332100,"Chicken breast, baked, broiled, or roasted, skin eaten, from raw","Meat, Poultry, Fish, and Mixtures",342.0,29.66,3.29,23.36,0.41,1.13,539.3,139.8,8.67,3.42,64.39,82.96
23333100,"Chicken breast, baked, broiled, or roasted, skin not eaten, from raw","Meat, Poultry, Fish, and Mixtures",109.8,22.99,1.63,1.26,0.41,1.6,119.4,107.7,20.94,1.1,47.89,67.59
24103075,"Chicken breast, baked, coated, skin / coating eaten","Meat, Poultry, Fish, and Mixtures",194.6,21.14,2.73,11.01,0.08,0.34,357.8,125.7,10.86,1.95,45.59,59.69
24103080,"Chicken breast, baked, coated, skin / coating not eaten","Meat, Poultry, Fish, and Mixtures",227.4,32.96,0.42,10.43,0.05,0.03,542.9,110.2,14.49,2.27,68.4,94.43
24103020,"Chicken breast, fried, coated, prepared skinless, coating eaten, from raw","Meat, Poultry, Fish, and Mixtures",227.1,31.89,2.16,10.1,0.46,0.5,681.6,98.4,14.04,2.27,67.13,92.05
24103060,"Chicken breast, fried, coated, skin / coating eaten, from fast food / restaurant","Meat, Poultry, Fish, and Mixtures",321.9,33.94,2.0,19.8,0.13,1.98,59.6,110.4,10.54,3.22,72.1,95.64
24103050,"Chicken breast, fried, coated, skin / coating eaten, from pre-cooked","Meat, Poultry, Fish, and Mixtures",240.1,25.28,1.54,14.75,0.16,0.08,246.7,50.6,10.53,2.4,53.73,71.36
24103000,"Chicken breast, fried, coated, skin / coating eaten, from raw","Meat, Poultry, Fish, and Mixtures",299.3,33.69,4.58,16.25,0.31,0.81,611.8,103.1,11.26,2.99,72.66,95.7
24103070,"Chicken breast, fried, coated, skin / coating not eaten, from fast food / restaurant","Meat, Poultry, Fish, and Mixtures",161.5,28.19,3.44,3.89,0.47,0.36,513.3,72.3,17.46,1.62,59.72,82.28
24103055,"Chicken breast, fried, coated, skin / coating not eaten, from pre-cooked","Meat, Poultry, Fish, and Mixtures",251.9,34.57,4.83,10.48,0.36,0.69,550.0,130.5,13.72,2.52,74.07,99.39
24103010,"Chicken breast, fried, coated, skin / coating not eaten, from raw","Meat, Poultry, Fish, and Mixtures",289.8,28.55,2.14,18.56,0.41,0.29,673.0,104.0,9.85,2.9,61.07,80.67
24147300,"Chicken breast, grilled with sauce, skin eaten","Meat, Poultry, Fish, and Mixtures",323.5,34.56,0.9,20.18,0.17,0.9,359.2,107.8,10.68,3.24,72.81,97.55
24147301,"Chicken breast, grilled with sauce, skin not eaten","Meat, Poultry, Fish, and Mixtures",338.8,31.65,4.02,21.79,0.03,1.38,146.4,91.6,9.34,3.39,68.7,88.23
24102020,"Chicken breast, grilled without sauce, skin eaten","Meat, Poultry, Fish, and Mixtures",301.2,26.01,2.02,21.01,0.41,1.22,323.8,75.5,8.64,3.01,56.04,72.83
24102050,"Chicken breast, grilled without sauce, skin not eaten","Meat, Poultry, Fish, and Mixtures",173.8,17.12,1.77,10.92,0.34,1.32,93.3,89.5,9.85,1.74,36.86,48.56
24100010,"Chicken breast, rotisserie, skin eaten","Meat, Poultry, Fish, and Mixtures",268.9,19.42,1.9,20.4,0.41,0.77,388.9,80.3,7.22,2.69,42.48,53.7
24100020,"Chicken breast, rotisserie, skin not eaten","Meat, Poultry, Fish, and Mixtures",347.7,33.65,0.59,23.41,0.34,0.59,64.8,97.6,9.68,3.48,71.07,94.68
24102060,"Chicken breast, sauteed, skin eaten","Meat, Poultry, Fish, and Mixtures",265.4,18.64,0.78,20.86,0.02,0.78,167.8,137.9,7.02,2.65,40.32,50.65
24102070,"Chicken breast, sauteed, skin not eaten","Meat, Poultry, Fish, and Mixtures",226.7,26.14,1.16,13.06,0.37,1.16,207.5,138.6,11.53,2.27,55.13,74.63
24102000,"Chicken breast, stewed, skin eaten","Meat, Poultry, Fish, and Mixtures",246.6,23.15,0.81,16.75,0.49,0.81,583.2,56.8,9.39,2.47,49.17,65.5
24102010,"Chicken breast, stewed, skin not eaten","Meat, Poultry, Fish, and Mixtures",237.1,23.35,0.58,15.71,0.47,0.58,98.4,85.5,9.85,2.37,49.36,66.25
27118120,Chicken cornbread,"Meat, Poultry, Fish, and Mixtures",347.8,32.37,4.47,22.27,0.27,1.29,454.5,55.1,9.31,3.48,70.45,90.69
27141510,Chicken curry,"Meat, Poultry, Fish, and Mixtures",141.8,25.49,1.14,3.92,0.18,0.51,425.1,146.6,17.98,1.42,52.97,73.99
27260010,Chicken curry with rice,"Meat, Poultry, Fish, and Mixtures",134.0,25.6,1.61,2.8,0.45,1.61,146.0,127.7,19.1,1.34,53.35,75.02
27550735,"Chicken deli sandwich or sub, with cheese, restaurant","Meat, Poultry, Fish, and Mixtures",178.4,23.16,2.04,8.62,0.07,0.01,777.4,144.3,12.98,1.78,49.12,66.05
27442120,"Chicken dinner, NFS, frozen meal","Meat, Poultry, Fish, and Mixtures",272.0,15.5,1.88,22.5,0.14,0.55,270.0,111.2,5.7,2.72,34.66,41.34
24122170,"Chicken drumstick, NS as to cooking method, skin eaten","Meat, Poultry, Fish, and Mixtures",262.1,20.88,1.05,19.37,0.13,1.05,118.2,62.6,7.97,2.62,44.91,57.66
24122171,"Chicken drumstick, NS as to cooking method, skin not eaten","Meat, Poultry, Fish, and Mixtures",343.7,34.58,3.37,21.33,0.16,1.35,491.6,110.3,10.06,3.44,74.28,97.19
24123310,"Chicken drumstick, baked or broiled, skin eaten, from fast food / restaurant","Meat, Poultry, Fish, and Mixtures",180.3,25.96,0.87,8.1,0.33,0.87,78.3,139.0,14.4,1.8,54.16,74.93
24123300,"Chicken drumstick, baked or broiled, skin eaten, from pre-cooked","Meat, Poultry, Fish, and Mixtures",296.4,31.99,0.22,18.62,0.17,0.22,745.9,83.2,10.79,2.96,67.05,90.38
24123311,"Chicken drumstick, baked or broiled, skin not eaten, from fast food / restaurant","Meat, Poultry, Fish, and Mixtures",234.5,26.54,2.82,13.01,0.03,0.18,496.7,84.1,11.32,2.35,56.83,74.99
24123301,"Chicken drumstick, baked or broiled, skin not eaten, from pre-cooked","Meat, Poultry, Fish, and Mixtures",124.1,24.31,0.07,2.96,0.13,0.06,519.8,92.6,19.59,1.24,49.9,70.71
24123110,"Chicken drumstick, baked, broiled, or roasted, skin eaten, from raw","Meat, Poultry, Fish, and Mixtures",227.8,28.65,2.88,11.3,0.14,1.54,212.0,119.2,12.58,2.28,61.02,81.67
24123120,"Chicken drumstick, baked, broiled, or roasted, skin not eaten, from raw","Meat, Poultry, Fish, and Mixtures",261.5,19.67,3.13,18.93,0.11,0.12,139.5,110.6,7.52,2.62,43.52,54.0
24132240,"Chicken drumstick, baked, coated, skin / coating eaten","Meat, Poultry, Fish, and Mixtures",311.0,27.27,4.49,20.44,0.29,1.46,317.3,114.1,8.77,3.11,59.9,76.17
24132241,"Chicken drumstick, baked, coated, skin / coating not eaten","Meat, Poultry, Fish, and Mixtures",261.7,24.32,0.95,17.84,0.28,0.72,732.6,52.1,9.29,2.62,51.73,68.29
24127501,"Chicken drumstick, fried, coated, prepared skinless, coating eaten, from raw","Meat, Poultry, Fish, and Mixtures",240.6,17.57,2.89,17.64,0.35,1.51,703.4,100.0,7.3,2.41,38.99,48.6
24132230,"Chicken drumstick, fried, coated, skin / coating eaten, from fast food / restaurant","Meat, Poultry, Fish, and Mixtures",126.3,25.83,0.43,2.37,0.05,0.43,453.7,73.4,20.45,1.26,53.14,75.06
24130210,"Chicken drumstick, fried, coated, skin / coating eaten, from pre-cooked","Meat, Poultry, Fish, and Mixtures",180.1,29.6,3.1,5.48,0.01,0.57,376.7,111.7,16.44,1.8,62.55,85.22
24127221,"Chicken drumstick, fried, coated, skin / coating eaten, from raw","Meat, Poultry, Fish, and Mixtures",303.9,23.88,2.66,21.97,0.5,1.17,657.5,82.7,7.86,3.04,52.13,66.56
24132231,"Chicken drumstick, fried, coated, skin / coating not eaten, from fast food / restaurant","Meat, Poultry, Fish, and Mixtures",145.4,27.76,4.1,2.0,0.25,1.38,231.8,80.8,19.09,1.45,59.02,80.87
24130220,"Chicken drumstick, fried, coated, skin / coating not eaten, from pre-cooked","Meat, Poultry, Fish, and Mixtures",168.0,32.0,0.98,4.01,0.48,0.22,403.7,108.6,19.05,1.68,66.17,93.6
24127500,"Chicken drumstick, fried, coated, skin / coating not eaten, from raw","Meat, Poultry, Fish, and Mixtures",246.8,21.11,2.01,17.14,0.34,0.63,141.2,113.2,8.55,2.47,45.69,59.07
24147311,"Chicken drumstick, grilled with sauce, skin eaten","Meat, Poultry, Fish, and Mixtures",215.3,22.11,3.35,12.61,0.21,0.72,491.3,107.6,10.27,2.15,48.05,62.44
24147320,"Chicken drumstick, grilled with sauce, skin not eaten","Meat, Poultry, Fish, and Mixtures",210.9,18.23,2.36,14.28,0.29,0.42,604.1,52.5,8.64,2.11,39.75,51.05
24127200,"Chicken drumstick, grilled without sauce, skin eaten","Meat, Poultry, Fish, and Mixtures",238.1,20.44,1.09,16.88,0.32,1.09,52.3,122.9,8.58,2.38,43.81,57.2
24127201,"Chicken drumstick, grilled without sauce, skin not eaten","Meat, Poultry, Fish, and Mixtures",228.4,21.47,3.33,14.36,0.17,0.27,111.8,133.2,9.4,2.28,46.89,60.18
24124200,"Chicken drumstick, rotisserie, skin eaten","Meat, Poultry, Fish, and Mixtures",181.5,33.35,2.03,4.44,0.36,0.59,439.4,119.8,18.37,1.82,69.53,97.14
24124201,"Chicken drumstick, rotisserie, skin not eaten","Meat, Poultry, Fish, and Mixtures",303.0,33.01,3.96,17.23,0.34,1.89,264.8,50.1,10.89,3.03,71.03,93.65
24127211,"Chicken drumstick, sauteed, skin eaten","Meat, Poultry, Fish, and Mixtures",268.0,34.15,2.83,13.35,0.04,1.1,328.8,110.7,12.74,2.68,72.4,97.17
24127220,"Chicken drumstick, sauteed, skin not eaten","Meat, Poultry, Fish, and Mixtures",125.4,22.77,1.2,3.28,0.16,0.19,174.4,148.7,18.16,1.25,47.39,66.12
24127202,"Chicken drumstick, stewed, skin eaten","Meat, Poultry, Fish, and Mixtures",177.8,33.37,3.25,3.48,0.2,1.46,632.7,61.8,18.77,1.78,70.14,96.95
24127210,"Chicken drumstick, stewed, skin not eaten","Meat, Poultry, Fish, and Mixtures",160.3,15.0,3.56,9.56,0.13,0.03,450.6,135.1,9.36,1.6,33.38,42.05
22321110,Chicken feet,"Meat, Poultry, Fish, and Mixtures",105.3,22.1,0.26,1.76,0.21,0.17,501.2,138.1,20.99,1.05,45.38,64.61
27510258,"Chicken fillet biscuit, from fast food","Meat, Poultry, Fish, and Mixtures",213.3,16.1,4.7,14.46,0.33,0.74,634.3,66.7,7.55,2.13,36.68,44.69
27510246,"Chicken fillet sandwich, NFS","Meat, Poultry, Fish, and Mixtures",190.4,33.42,0.53,6.06,0.19,0.53,244.6,138.2,17.55,1.9,69.01,96.83
